time,tavg,tmin,tmax,prcp
23-03-1991,21.8,18.795858694354934,31.9,0.0
24-03-1991,19.5,14.6,31.9,3.3
25-03-1991,21.2,13.6,30.7,0.0
26-03-1991,19.3,18.795858694354934,32.7,0.0
27-03-1991,28.3,18.795858694354934,32.493404893143804,0.0
28-03-1991,25.1,18.0,35.1,0.0
29-03-1991,28.9,19.9,37.0,0.0
30-03-1991,29.0,18.795858694354934,38.2,0.0
31-03-1991,30.0,18.795858694354934,38.9,0.0
01-04-1991,28.3,20.8,38.9,0.0
02-04-1991,32.3,24.1,39.7,0.0
03-04-1991,31.5,23.1,37.1,0.5
04-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
05-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
06-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
07-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
08-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
09-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
10-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
11-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
12-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
13-04-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
14-04-1991,27.1,22.6,37.1,0.0
15-04-1991,28.2,18.795858694354934,37.3,0.0
16-04-1991,28.9,18.795858694354934,32.493404893143804,0.0
17-04-1991,25.6,16.1,35.9,0.0
18-04-1991,25.4,18.0,33.6,0.0
19-04-1991,27.3,18.795858694354934,36.6,0.0
20-04-1991,28.5,18.0,39.0,0.0
21-04-1991,29.6,18.5,39.9,0.0
22-04-1991,31.9,19.2,42.1,0.0
23-04-1991,32.2,18.795858694354934,42.1,0.0
24-04-1991,31.2,18.795858694354934,39.1,0.0
25-04-1991,31.2,21.2,39.5,0.0
26-04-1991,28.9,18.7,40.6,0.0
27-04-1991,31.3,18.795858694354934,42.4,0.0
28-04-1991,34.6,21.3,41.7,0.0
29-04-1991,32.4,18.795858694354934,39.9,0.0
30-04-1991,31.5,21.7,41.7,0.0
01-05-1991,34.7,18.795858694354934,42.8,0.0
02-05-1991,33.4,18.795858694354934,42.8,1.5
03-05-1991,32.0,27.3,40.9,0.0
04-05-1991,30.9,18.795858694354934,41.9,0.0
05-05-1991,34.9,18.795858694354934,43.2,0.0
06-05-1991,36.8,18.795858694354934,43.2,0.0
07-05-1991,32.3,25.7,42.8,0.0
08-05-1991,34.5,18.795858694354934,42.6,0.0
09-05-1991,34.2,18.795858694354934,42.7,0.0
10-05-1991,33.4,18.795858694354934,32.493404893143804,0.0
11-05-1991,29.7,23.3,40.8,0.0
12-05-1991,31.3,21.6,41.2,0.0
13-05-1991,33.9,18.795858694354934,42.4,0.0
14-05-1991,36.4,18.795858694354934,43.6,0.0
15-05-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
16-05-1991,32.7,25.5,43.1,0.0
17-05-1991,32.7,18.795858694354934,42.1,0.0
18-05-1991,34.7,18.795858694354934,42.1,0.0
19-05-1991,32.8,27.2,42.1,0.0
20-05-1991,31.9,28.4,41.1,0.0
21-05-1991,35.0,18.795858694354934,41.1,0.0
22-05-1991,34.7,18.795858694354934,41.1,0.0
23-05-1991,25.221240217761146,18.795858694354934,32.493404893143804,0.0
24-05-1991,35.9,27.5,44.2,0.0
25-05-1991,34.2,18.795858694354934,44.2,0.0
26-05-1991,35.0,18.795858694354934,42.5,0.0
27-05-1991,34.8,18.795858694354934,42.5,0.0
